"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:42 GMT 2022","41286","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:05 GMT 2022","4780","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is applied with service account name as blank in Write users",""
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:04 GMT 2022","3542","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:06 GMT 2022","5834","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:01 GMT 2022","237","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with  project name as blank",""
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:09 GMT 2022","8098","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"skipped","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:01 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:01 GMT 2022","251","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:05 GMT 2022","4793","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Read users",""
"skipped","Tue Aug 09 13:08:01 GMT 2022","Tue Aug 09 13:08:01 GMT 2022","0","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
