"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have gateway pods from both slices",""
"passed","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","340","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should get attached to slice",""
"passed","Wed Aug 10 06:27:40 GMT 2022","Wed Aug 10 06:29:54 GMT 2022","134287","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should contain the allowed namespaces",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"passed","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","216","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid ",""
"passed","Wed Aug 10 06:27:40 GMT 2022","Wed Aug 10 06:27:47 GMT 2022","7949","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove gateway pod from spoke",""
"passed","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:29 GMT 2022","1169","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should have vl3 router running",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Application namespaces should be isolated",""
"passed","Wed Aug 10 06:27:40 GMT 2022","Wed Aug 10 06:27:44 GMT 2022","4436","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Should restart nsm-manager pod",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have gateway pod running",""
"passed","Wed Aug 10 06:27:40 GMT 2022","Wed Aug 10 06:27:45 GMT 2022","5036","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
"failed","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:41:28 GMT 2022","60522","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove vl3 router from spoke",""
"passed","Wed Aug 10 06:27:40 GMT 2022","Wed Aug 10 06:30:47 GMT 2022","187288","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"failed","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:43:28 GMT 2022","180230","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have gateway pod running",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should label all application namespaces with kubeslice namespace",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Should restart vl3 pod",""
"passed","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:42:58 GMT 2022","150778","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Intracluster slice tests Iperf connectivity Verify Iperf traffic",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster from slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"skipped","Wed Aug 10 06:27:40 GMT 2022","Wed Aug 10 06:27:40 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Wed Aug 10 06:27:40 GMT 2022","Wed Aug 10 06:27:44 GMT 2022","4711","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is applied with service account name as blank in Write users",""
"skipped","Wed Aug 10 06:40:28 GMT 2022","Wed Aug 10 06:40:28 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should reconcile medium qos slice",""
