"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Aug 12 10:13:02 GMT 2022","Fri Aug 12 10:13:02 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while Deleting Slice without removing the namespaceIsolationProfile part in slice configs",""
"skipped","Fri Aug 12 10:09:28 GMT 2022","Fri Aug 12 10:09:28 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should verify if Curl Traffic works on Productpage test",""
"failed","Fri Aug 12 10:13:02 GMT 2022","Fri Aug 12 10:13:02 GMT 2022","252","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should update while deploying sliceconfig with existing slice name",""
"failed","Fri Aug 12 09:55:44 GMT 2022","Fri Aug 12 09:55:51 GMT 2022","7448","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Fri Aug 12 09:55:44 GMT 2022","Fri Aug 12 09:55:48 GMT 2022","4393","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
"skipped","Fri Aug 12 10:09:28 GMT 2022","Fri Aug 12 10:09:28 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should verify if Curl Traffic works on Productpage test",""
"skipped","Fri Aug 12 10:13:02 GMT 2022","Fri Aug 12 10:13:02 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"skipped","Fri Aug 12 10:13:02 GMT 2022","Fri Aug 12 10:13:02 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid values on slice subnet",""
"passed","Fri Aug 12 09:55:44 GMT 2022","Fri Aug 12 09:55:48 GMT 2022","4982","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
"passed","Fri Aug 12 09:55:44 GMT 2022","Fri Aug 12 09:55:44 GMT 2022","200","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"skipped","Fri Aug 12 10:13:02 GMT 2022","Fri Aug 12 10:13:02 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Iperf traffic",""
