"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 14 04:32:50 GMT 2022","Sun Aug 14 04:32:58 GMT 2022","8965","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"passed","Sun Aug 14 04:32:50 GMT 2022","Sun Aug 14 04:35:05 GMT 2022","135994","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong ca.cert",""
"passed","Sun Aug 14 04:30:20 GMT 2022","Sun Aug 14 04:30:22 GMT 2022","2978","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed again in the same cluster",""
"passed","Sun Aug 14 04:32:50 GMT 2022","Sun Aug 14 04:34:32 GMT 2022","102735","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"failed","Sun Aug 14 04:32:50 GMT 2022","Sun Aug 14 04:32:58 GMT 2022","8601","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Sun Aug 14 04:32:50 GMT 2022","Sun Aug 14 04:32:54 GMT 2022","4771","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Read users",""
"skipped","Sun Aug 14 04:46:52 GMT 2022","Sun Aug 14 04:46:52 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"passed","Sun Aug 14 04:30:20 GMT 2022","Sun Aug 14 04:31:17 GMT 2022","57508","","Empty Suite","","Empty Suite","","[It] Hub Deletion tests Hub Uninstalltion Test Scenarios Should pass if project is uninstalled first and then hub",""
"failed","Sun Aug 14 04:46:52 GMT 2022","Sun Aug 14 04:49:52 GMT 2022","180754","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should install Productpage on worker cluster-1",""
"skipped","Sun Aug 14 04:46:52 GMT 2022","Sun Aug 14 04:46:52 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should verify if Curl Traffic works on Productpage test",""
"skipped","Sun Aug 14 04:46:52 GMT 2022","Sun Aug 14 04:46:52 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"failed","Sun Aug 14 04:46:52 GMT 2022","Sun Aug 14 04:49:52 GMT 2022","180292","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should install Productpage on worker cluster-1",""
