"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:47:32 GMT 2022","192613","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:20 GMT 2022","205","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:27 GMT 2022","7605","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should fail when deleting a project that does not exist",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:24 GMT 2022","4619","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Write users",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:25 GMT 2022","5377","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:22 GMT 2022","2219","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:28 GMT 2022","8612","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"failed","Thu Jul 28 18:56:55 GMT 2022","Thu Jul 28 19:00:36 GMT 2022","221905","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:23 GMT 2022","3450","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"passed","Thu Jul 28 18:44:20 GMT 2022","Thu Jul 28 18:44:24 GMT 2022","4945","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
