"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:03 GMT 2022","8180","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:55 GMT 2022","269","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:24:04 GMT 2022","129835","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong ca.cert",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:57 GMT 2022","2707","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:28 GMT 2022","33524","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:59 GMT 2022","4691","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should Delete an existing project successfully",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:59 GMT 2022","4830","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Read users",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:55 GMT 2022","259","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating service accounts as combination of special characters",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:59 GMT 2022","4636","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should update Project while applying valid manifest with existing Project name",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:55 GMT 2022","243","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with  project name as blank",""
"passed","Tue Aug 02 02:32:07 GMT 2022","Tue Aug 02 02:32:31 GMT 2022","24346","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:59 GMT 2022","4783","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is applied with service account name as blank in Write users",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:24 GMT 2022","29536","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:03 GMT 2022","8467","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should fail when deleting a project that does not exist",""
"failed","Tue Aug 02 02:32:07 GMT 2022","Tue Aug 02 02:36:01 GMT 2022","234736","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:24:10 GMT 2022","135634","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:59 GMT 2022","4837","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Write users",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:00 GMT 2022","5644","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:59 GMT 2022","4692","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Read users",""
"failed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:03 GMT 2022","8547","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:50 GMT 2022","55688","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:03 GMT 2022","8370","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Project while using valid manifest",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:00 GMT 2022","5192","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:58 GMT 2022","3521","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"skipped","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:55 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:00 GMT 2022","5827","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"failed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:59 GMT 2022","4639","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:22:02 GMT 2022","7707","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Multiple Projects in controller using valid manifest",""
"skipped","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:21:55 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Tue Aug 02 02:21:55 GMT 2022","Tue Aug 02 02:24:04 GMT 2022","129574","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
