"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 13 10:43:11 GMT 2022","Tue Sep 13 10:49:28 GMT 2022","377590","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should successfully pass if Cert is installed first and then Hub",""
"failed","Tue Sep 13 11:02:11 GMT 2022","Tue Sep 13 11:02:11 GMT 2022","105","","Istio Suite","","Istio Suite","","[AfterSuite]",""
"failed","Tue Sep 13 10:43:11 GMT 2022","Tue Sep 13 10:49:28 GMT 2022","377558","","Empty Suite","","Empty Suite","","[It] Hub Deletion tests Hub Uninstalltion Test Scenarios Should pass if project is uninstalled first and then hub",""
"passed","Tue Sep 13 10:55:48 GMT 2022","Tue Sep 13 10:55:48 GMT 2022","801","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"skipped","Tue Sep 13 10:43:11 GMT 2022","Tue Sep 13 10:43:11 GMT 2022","0","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed again in the same cluster",""
"failed","Tue Sep 13 11:08:23 GMT 2022","Tue Sep 13 11:08:23 GMT 2022","618","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"failed","Tue Sep 13 10:55:48 GMT 2022","Tue Sep 13 11:02:10 GMT 2022","382357","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"skipped","Tue Sep 13 10:43:11 GMT 2022","Tue Sep 13 10:43:11 GMT 2022","0","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Cert is installed again in the same cluster",""
"passed","Tue Sep 13 10:43:11 GMT 2022","Tue Sep 13 10:43:13 GMT 2022","2194","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed before installing Cert",""
"failed","Tue Sep 13 11:02:11 GMT 2022","Tue Sep 13 11:08:22 GMT 2022","371387","","Istio Suite","","Istio Suite","","[BeforeSuite]",""
"passed","Tue Sep 13 11:08:23 GMT 2022","Tue Sep 13 11:08:23 GMT 2022","968","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"passed","Tue Sep 13 10:43:11 GMT 2022","Tue Sep 13 10:43:11 GMT 2022","0","","Empty Suite","","Empty Suite","","[BeforeSuite]",""
"passed","Tue Sep 13 10:43:11 GMT 2022","Tue Sep 13 10:43:11 GMT 2022","0","","Empty Suite","","Empty Suite","","[AfterSuite]",""
