"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 10 10:59:18 GMT 2022","Wed Aug 10 10:59:20 GMT 2022","2082","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"failed","Wed Aug 10 11:01:43 GMT 2022","Wed Aug 10 11:05:07 GMT 2022","204314","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"failed","Wed Aug 10 10:59:18 GMT 2022","Wed Aug 10 11:01:40 GMT 2022","142624","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Wed Aug 10 11:01:43 GMT 2022","Wed Aug 10 11:01:45 GMT 2022","2860","","Worker Suite","","Worker Suite","","[AfterSuite]",""
