"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","802","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should get attached to slice",""
"passed","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid ",""
"passed","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:44 GMT 2022","14890","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Connectivity between iperf-server and iperf-client",""
"passed","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:34 GMT 2022","4314","","Worker Suite","","Worker Suite","","[It] Intracluster slice tests Slice with netpol should reconcile netpol config",""
"passed","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","202","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid ",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Should restart mesh-dns pod",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should get attached to slice blue",""
"passed","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","138","","Worker Suite","","Worker Suite","","[It] Intracluster slice tests Slice with netpol should reconcile netpol in app NS",""
"passed","Fri Jul 29 15:31:42 GMT 2022","Fri Jul 29 15:31:42 GMT 2022","212","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Fri Jul 29 15:31:42 GMT 2022","Fri Jul 29 15:31:49 GMT 2022","7605","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should fail when deleting a project that does not exist",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Iperf traffic",""
"passed","Fri Jul 29 15:31:42 GMT 2022","Fri Jul 29 15:32:26 GMT 2022","44833","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have gateway pod running",""
"passed","Fri Jul 29 15:31:42 GMT 2022","Fri Jul 29 15:31:42 GMT 2022","231","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating service accounts as combination of special characters",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-kernel-forwarder pod Iperf cleanup",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity should onboard deployment in application Namespaces without slice annotations",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove gateway pod from spoke",""
"skipped","Fri Jul 29 15:44:30 GMT 2022","Fri Jul 29 15:44:30 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Check ping between iperf-server and iperf-client after worker-operator pod restart",""
