"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:44:06 GMT 2022","130767","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong ca.cert",""
"skipped","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:41:56 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4867","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Write users",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:41:56 GMT 2022","249","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with  project name as blank",""
"skipped","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:41:56 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:44 GMT 2022","48242","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:01 GMT 2022","5903","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is applied with service account name as blank in Write users",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4691","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should update Project while applying valid manifest with existing Project name",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:41:56 GMT 2022","263","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Thu Jul 28 15:54:56 GMT 2022","Thu Jul 28 15:55:20 GMT 2022","24835","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:45:04 GMT 2022","188308","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:01 GMT 2022","5303","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:04 GMT 2022","8599","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Project while using valid manifest",""
"failed","Thu Jul 28 15:54:56 GMT 2022","Thu Jul 28 15:58:40 GMT 2022","224749","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:03 GMT 2022","7716","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Multiple Projects in controller using valid manifest",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:03 GMT 2022","7693","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should fail when deleting a project that does not exist",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:41:56 GMT 2022","280","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating service accounts as combination of special characters",""
"failed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4616","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:44:06 GMT 2022","130533","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4659","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:01 GMT 2022","5847","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:04 GMT 2022","8212","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:41:59 GMT 2022","3105","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:38 GMT 2022","42120","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:44:17 GMT 2022","141325","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4721","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should Delete an existing project successfully",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4888","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Read users",""
"failed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:03 GMT 2022","7619","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4835","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Read users",""
"passed","Thu Jul 28 15:41:56 GMT 2022","Thu Jul 28 15:42:00 GMT 2022","4963","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
