"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:22 GMT 2022","187","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:27 GMT 2022","5008","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
"failed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:30 GMT 2022","8299","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:21:36 GMT 2022","134887","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong ca.cert",""
"skipped","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:22 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:26 GMT 2022","4707","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"skipped","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:22 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"failed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:26 GMT 2022","4455","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:29 GMT 2022","7579","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Multiple Projects in controller using valid manifest",""
"passed","Thu Jul 28 17:19:22 GMT 2022","Thu Jul 28 17:19:30 GMT 2022","8632","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
