"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:06:37 GMT 2022","132151","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:06:35 GMT 2022","130039","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:32 GMT 2022","7605","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Project while using valid manifest",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:30 GMT 2022","5792","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Write users",""
"failed","Sat Aug 13 06:19:42 GMT 2022","Sat Aug 13 06:23:33 GMT 2022","231249","","Istio Suite","","Istio Suite","","[BeforeSuite]",""
"failed","Sat Aug 13 06:23:34 GMT 2022","Sat Aug 13 06:23:34 GMT 2022","633","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"failed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:32 GMT 2022","7574","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:29 GMT 2022","4812","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Read users",""
"skipped","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:25 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:25 GMT 2022","248","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:07:30 GMT 2022","185045","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:06:02 GMT 2022","97955","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:29 GMT 2022","4662","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Read users",""
"skipped","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:25 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:39 GMT 2022","14127","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:32 GMT 2022","7713","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Multiple Projects in controller using valid manifest",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:29 GMT 2022","4611","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should update Project while applying valid manifest with existing Project name",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:06:45 GMT 2022","140571","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"passed","Sat Aug 13 06:04:25 GMT 2022","Sat Aug 13 06:04:30 GMT 2022","5781","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
