"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 27 04:43:20 GMT 2022","Sat Aug 27 04:45:41 GMT 2022","141749","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"passed","Sat Aug 27 04:43:20 GMT 2022","Sat Aug 27 04:43:24 GMT 2022","4418","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"skipped","Sat Aug 27 04:56:19 GMT 2022","Sat Aug 27 04:56:19 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"skipped","Sat Aug 27 04:56:19 GMT 2022","Sat Aug 27 04:56:19 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"passed","Sat Aug 27 04:43:20 GMT 2022","Sat Aug 27 04:43:24 GMT 2022","4732","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should Delete an existing project successfully",""
"skipped","Sat Aug 27 04:56:19 GMT 2022","Sat Aug 27 04:56:19 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"passed","Sat Aug 27 04:43:20 GMT 2022","Sat Aug 27 04:43:24 GMT 2022","4824","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"passed","Sat Aug 27 04:43:20 GMT 2022","Sat Aug 27 04:43:51 GMT 2022","31926","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"failed","Sat Aug 27 04:56:19 GMT 2022","Sat Aug 27 04:56:19 GMT 2022","232","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should install Productpage on worker cluster-1",""
"passed","Sat Aug 27 04:41:02 GMT 2022","Sat Aug 27 04:42:28 GMT 2022","86448","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should successfully pass if Cert is installed first and then Hub",""
"passed","Sat Aug 27 04:56:19 GMT 2022","Sat Aug 27 04:56:49 GMT 2022","30066","","Istio Suite","","Istio Suite","","[AfterSuite]",""
