"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have gateway pods from both slices",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","292","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: Onboard cluster objs should have app ns & attached slice entry",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:47 GMT 2022","4932","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:44 GMT 2022","1724","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster from slice  when Deattach cluster from slice  should have gateway pod deleted from deattached cluster",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Application namespaces should be isolated",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:50 GMT 2022","7149","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should have vl3 router running",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:44 GMT 2022","1574","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: Onboard label app ns on workers",""
"failed","Tue Nov 08 17:04:55 GMT 2022","Tue Nov 08 17:09:12 GMT 2022","257738","","Intracluster Suite","","Intracluster Suite","","[It] Intracluster slice tests Iperf connectivity Verify Connectivity between iperf-server and iperf-client",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should contain the allowed namespaces",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","788","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Tue Nov 08 17:04:55 GMT 2022","Tue Nov 08 17:04:57 GMT 2022","2455","","Intracluster Suite","","Intracluster Suite","","[It] Intracluster slice tests Slice with netpol should reconcile netpol config",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:44 GMT 2022","1506","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","275","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: Offboard slice get detached from app ns in cluster objects",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Iperf traffic",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should reconcile medium qos slice",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-server on server cluster",""
"passed","Tue Nov 08 17:04:55 GMT 2022","Tue Nov 08 17:04:55 GMT 2022","212","","Intracluster Suite","","Intracluster Suite","","[It] Intracluster slice tests Slice with netpol should reconcile netpol in app NS",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","491","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:53 GMT 2022","10749","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity should onboard deployment in application Namespaces without slice annotations",""
"passed","Tue Nov 08 17:04:55 GMT 2022","Tue Nov 08 17:05:02 GMT 2022","7993","","Intracluster Suite","","Intracluster Suite","","[It] Intracluster slice tests Slice with netpol should remove network policy resource from application namespace once the isolationEnabled is set to false",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","751","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid clusters",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:45 GMT 2022","2405","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid values on slice name",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster from slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:44 GMT 2022","1026","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while creating namespaces with same name in both allowedNamespace and applicationNamespace",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:45 GMT 2022","2302","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid clusters in both applicationNamespace and allowedNamespace",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:44 GMT 2022","1044","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy for valid namespace creating clusters with * in both applicationNamespace and allowedNamespace",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:44 GMT 2022","1160","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should remove successfully while Deleting Slice after removing the applicationNamespace in namespaceIsolationProfile part in slice configs",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-kernel-forwarder pod Check ping between iperf-server and iperf-client after nsm-kernel-forwarder pod restart",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should install slice on each worker cluster with correct namespaceisolationprofile",""
"failed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:18:23 GMT 2022","220615","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have gateway pod running",""
"failed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:17:43 GMT 2022","180414","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have gateway pod running",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","10","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove gateway pod from spoke",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Should restart vl3 pod",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:54 GMT 2022","11836","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: Delete deleted app ns entry should get removed from cluster objs",""
"skipped","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Should restart worker-operator pod",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:43 GMT 2022","594","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"passed","Tue Nov 08 17:14:43 GMT 2022","Tue Nov 08 17:14:45 GMT 2022","2050","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove vl3 router from spoke",""
