"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should verify if Curl Traffic works on Productpage test",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should verify if Curl Traffic works on Productpage test",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"failed","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:46:33 GMT 2022","180361","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should install Productpage on worker cluster-1",""
"passed","Tue Sep 13 07:41:06 GMT 2022","Tue Sep 13 07:42:46 GMT 2022","100137","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should successfully pass if Cert is installed first and then Hub",""
"passed","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:46:28 GMT 2022","175717","","Istio Suite","","Istio Suite","","[BeforeSuite]",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"passed","Tue Sep 13 07:41:06 GMT 2022","Tue Sep 13 07:41:08 GMT 2022","2958","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed again in the same cluster",""
"passed","Tue Sep 13 07:41:06 GMT 2022","Tue Sep 13 07:41:06 GMT 2022","1","","Empty Suite","","Empty Suite","","[BeforeSuite]",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should verify if Curl Traffic works on Productpage test",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"failed","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:47:10 GMT 2022","217790","","Istio Suite","","Istio Suite","","[AfterSuite]",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"passed","Tue Sep 13 07:41:06 GMT 2022","Tue Sep 13 07:41:06 GMT 2022","0","","Empty Suite","","Empty Suite","","[AfterSuite]",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should verify if Curl Traffic works on Productpage test",""
"passed","Tue Sep 13 07:41:06 GMT 2022","Tue Sep 13 07:41:07 GMT 2022","1246","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed before installing Cert",""
"skipped","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:43:33 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"failed","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:46:33 GMT 2022","180323","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should install Productpage on worker cluster-1",""
"passed","Tue Sep 13 08:02:07 GMT 2022","Tue Sep 13 08:07:11 GMT 2022","304892","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"failed","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:46:33 GMT 2022","180333","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should install Productpage on worker cluster-1",""
"passed","Tue Sep 13 07:41:06 GMT 2022","Tue Sep 13 07:41:06 GMT 2022","241","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Cert is installed again in the same cluster",""
"failed","Tue Sep 13 07:43:33 GMT 2022","Tue Sep 13 07:46:33 GMT 2022","180282","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should install Productpage on worker cluster-1",""
"passed","Tue Sep 13 07:41:06 GMT 2022","Tue Sep 13 07:41:47 GMT 2022","41569","","Empty Suite","","Empty Suite","","[It] Hub Deletion tests Hub Uninstalltion Test Scenarios Should pass if project is uninstalled first and then hub",""
"failed","Tue Sep 13 08:02:07 GMT 2022","Tue Sep 13 08:02:07 GMT 2022","309","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
