"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 31 08:32:33 GMT 2022","Wed Aug 31 08:32:33 GMT 2022","412","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Wed Aug 31 08:19:53 GMT 2022","Wed Aug 31 08:19:55 GMT 2022","2275","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed before installing Cert",""
"failed","Wed Aug 31 08:25:43 GMT 2022","Wed Aug 31 08:29:17 GMT 2022","214235","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Wed Aug 31 08:25:43 GMT 2022","Wed Aug 31 08:25:44 GMT 2022","1915","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"failed","Wed Aug 31 08:29:20 GMT 2022","Wed Aug 31 08:32:32 GMT 2022","192605","","Istio Suite","","Istio Suite","","[BeforeSuite]",""
"passed","Wed Aug 31 08:19:53 GMT 2022","Wed Aug 31 08:19:53 GMT 2022","0","","Empty Suite","","Empty Suite","","[AfterSuite]",""
"skipped","Wed Aug 31 08:19:53 GMT 2022","Wed Aug 31 08:19:53 GMT 2022","0","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Cert is installed again in the same cluster",""
"failed","Wed Aug 31 08:19:53 GMT 2022","Wed Aug 31 08:22:19 GMT 2022","146864","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should successfully pass if Cert is installed first and then Hub",""
"passed","Wed Aug 31 08:19:53 GMT 2022","Wed Aug 31 08:19:53 GMT 2022","1","","Empty Suite","","Empty Suite","","[BeforeSuite]",""
"failed","Wed Aug 31 08:19:53 GMT 2022","Wed Aug 31 08:23:13 GMT 2022","200596","","Empty Suite","","Empty Suite","","[It] Hub Deletion tests Hub Uninstalltion Test Scenarios Should pass if project is uninstalled first and then hub",""
"failed","Wed Aug 31 08:29:20 GMT 2022","Wed Aug 31 08:29:20 GMT 2022","445","","Istio Suite","","Istio Suite","","[AfterSuite]",""
"passed","Wed Aug 31 08:32:33 GMT 2022","Wed Aug 31 08:32:35 GMT 2022","2398","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"skipped","Wed Aug 31 08:19:53 GMT 2022","Wed Aug 31 08:19:53 GMT 2022","0","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed again in the same cluster",""
