"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Iperf traffic",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Connectivity between iperf-server and iperf-client",""
"passed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","2","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid ",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Should restart vl3 pod",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Check ping between iperf-server and iperf-client after vl3 pod restart",""
"failed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:08:52 GMT 2022","180315","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have gateway pod running",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have vl3 routers from both slices",""
"passed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:53 GMT 2022","1634","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"skipped","Mon Dec 19 06:01:51 GMT 2022","Mon Dec 19 06:01:51 GMT 2022","0","","Intracluster Suite","","Intracluster Suite","","[It] Intracluster slice tests Iperf connectivity Verify Iperf traffic",""
"passed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:54 GMT 2022","2026","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove vl3 router from spoke",""
"passed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","442","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Offboard slice get detached from app ns in cluster objects",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should install networkpolicies in all application namespaces",""
"failed","Mon Dec 19 06:01:51 GMT 2022","Mon Dec 19 06:02:52 GMT 2022","61551","","Intracluster Suite","","Intracluster Suite","","[It] Intracluster slice tests Iperf connectivity should create all application namespaces",""
"failed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:07:53 GMT 2022","121470","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is create with onboarded application namespaces Should have application namespaces created & labeled",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should verify iperf connectivity",""
"passed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","586","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should reconcile medium qos slice",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Connectivity between iperf-server and iperf-client",""
"skipped","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate daemonsets with labels and annotations with nsm sidecars injected",""
"passed","Mon Dec 19 06:05:52 GMT 2022","Mon Dec 19 06:05:52 GMT 2022","4","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster from slice  when Deattach cluster from slice  should have gateway pod deleted from deattached cluster",""
