"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:11 GMT 2022","8274","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Project while using valid manifest",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:07:12 GMT 2022","129443","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:03 GMT 2022","210","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:05 GMT 2022","2667","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"failed","Tue Jul 26 04:16:46 GMT 2022","Tue Jul 26 04:20:26 GMT 2022","220768","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:07:22 GMT 2022","139888","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:07 GMT 2022","4421","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:07:18 GMT 2022","135616","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong ca.cert",""
"passed","Tue Jul 26 04:16:46 GMT 2022","Tue Jul 26 04:17:09 GMT 2022","23994","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:39 GMT 2022","36688","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:48 GMT 2022","45605","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:03 GMT 2022","224","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating service accounts as combination of special characters",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:10 GMT 2022","7643","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Multiple Projects in controller using valid manifest",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:07 GMT 2022","4557","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should update Project while applying valid manifest with existing Project name",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:08:10 GMT 2022","187809","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"passed","Tue Jul 26 04:05:03 GMT 2022","Tue Jul 26 04:05:03 GMT 2022","203","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with  project name as blank",""
