"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:00 GMT 2022","5250","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should verify if Curl Traffic works on Productpage test",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:58 GMT 2022","3600","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:02 GMT 2022","7726","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Multiple Projects in controller using valid manifest",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"skipped","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:55 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Wed Aug 17 14:46:35 GMT 2022","Wed Aug 17 14:46:36 GMT 2022","1825","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed before installing Cert",""
"passed","Wed Aug 17 14:46:35 GMT 2022","Wed Aug 17 14:46:35 GMT 2022","0","","Empty Suite","","Empty Suite","","[AfterSuite]",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:03 GMT 2022","8811","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Project while using valid manifest",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:55 GMT 2022","290","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating service accounts as combination of special characters",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:57 GMT 2022","2634","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"failed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:59 GMT 2022","4623","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:06:10 GMT 2022","212327","","Istio Suite","","Istio Suite","","[BeforeSuite]",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:59 GMT 2022","4841","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is applied with service account name as blank in Write users",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:55 GMT 2022","263","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with  project name as blank",""
"passed","Wed Aug 17 14:46:35 GMT 2022","Wed Aug 17 14:46:35 GMT 2022","338","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Cert is installed again in the same cluster",""
"failed","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:05:38 GMT 2022","180883","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should install Productpage on worker cluster-1",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should verify if Curl Traffic works on Productpage test",""
"broken","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:28:53 GMT 2022","1575845","","Istio Suite","","Istio Suite","","[AfterSuite]",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:39 GMT 2022","44988","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:00 GMT 2022","5893","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Write users",""
"failed","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:05:38 GMT 2022","180409","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should install Productpage on worker cluster-1",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:04 GMT 2022","9044","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"failed","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:05:38 GMT 2022","180563","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 1 without egress and ingress Should install Productpage on worker cluster-1",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:51:05 GMT 2022","130304","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"failed","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:05:38 GMT 2022","180554","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should install Productpage on worker cluster-1",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 2 with egress and without ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should verify if Curl Traffic works on Productpage test",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:55 GMT 2022","268","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with project name as combination of special characters",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:51:12 GMT 2022","137204","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"failed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:02 GMT 2022","7666","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Wed Aug 17 14:46:35 GMT 2022","Wed Aug 17 14:46:38 GMT 2022","3242","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed again in the same cluster",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:59 GMT 2022","4822","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should verify if Curl Traffic works on Productpage test",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 3 without egress and with ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:51:05 GMT 2022","130527","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong ca.cert",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should install Details, Reviews, Ratings and Serviceexport on worker cluster-2",""
"skipped","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:55 GMT 2022","0","","Hub Suite","","Hub Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:52:05 GMT 2022","190531","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"skipped","Wed Aug 17 15:02:38 GMT 2022","Wed Aug 17 15:02:38 GMT 2022","0","","Istio Suite","","Istio Suite","","[It] Bookinfo tests Bookinfo Scenario 4 with egress and ingress Should verify if Ping works successfully from Productpage to details endpoint",""
"passed","Wed Aug 17 14:46:35 GMT 2022","Wed Aug 17 14:47:12 GMT 2022","37974","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should successfully pass if Cert is installed first and then Hub",""
"passed","Wed Aug 17 14:46:35 GMT 2022","Wed Aug 17 14:46:35 GMT 2022","0","","Empty Suite","","Empty Suite","","[BeforeSuite]",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:59 GMT 2022","4700","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should Delete an existing project successfully",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:00 GMT 2022","5814","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:49:02 GMT 2022","7715","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should fail when deleting a project that does not exist",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:59 GMT 2022","4733","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Read users",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:59 GMT 2022","4739","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should update Project while applying valid manifest with existing Project name",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:50:26 GMT 2022","91763","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Wed Aug 17 14:46:35 GMT 2022","Wed Aug 17 14:48:10 GMT 2022","95957","","Empty Suite","","Empty Suite","","[It] Hub Deletion tests Hub Uninstalltion Test Scenarios Should pass if project is uninstalled first and then hub",""
"passed","Wed Aug 17 14:48:55 GMT 2022","Wed Aug 17 14:48:59 GMT 2022","4870","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Read users",""
