"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 10 18:16:22 GMT 2022","Wed Aug 10 18:16:23 GMT 2022","1868","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"passed","Wed Aug 10 18:18:52 GMT 2022","Wed Aug 10 18:18:54 GMT 2022","2619","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"failed","Wed Aug 10 18:16:22 GMT 2022","Wed Aug 10 18:18:50 GMT 2022","148302","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"failed","Wed Aug 10 18:18:52 GMT 2022","Wed Aug 10 18:22:07 GMT 2022","195223","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
