"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 13:04:17 GMT 2022","302388","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"failed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 13:10:04 GMT 2022","649859","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"failed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 12:59:15 GMT 2022","341","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Creates cluster secrets",""
"failed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 12:59:15 GMT 2022","335","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project applied with valid service account name in Write users",""
"passed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 13:00:52 GMT 2022","97660","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Thu Oct 13 12:56:46 GMT 2022","Thu Oct 13 12:56:46 GMT 2022","0","","Empty Suite","","Empty Suite","","[BeforeSuite]",""
"passed","Thu Oct 13 12:56:46 GMT 2022","Thu Oct 13 12:56:49 GMT 2022","3254","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed again in the same cluster",""
"failed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 12:59:15 GMT 2022","272","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should fail when deleting a project that does not exist",""
"passed","Thu Oct 13 12:56:46 GMT 2022","Thu Oct 13 12:56:46 GMT 2022","0","","Empty Suite","","Empty Suite","","[AfterSuite]",""
"failed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 12:59:15 GMT 2022","295","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"failed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 12:59:15 GMT 2022","277","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Read users",""
"passed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 12:59:16 GMT 2022","1631","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating service accounts as combination of special characters",""
"skipped","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 12:59:15 GMT 2022","0","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"failed","Thu Oct 13 12:59:15 GMT 2022","Thu Oct 13 13:00:31 GMT 2022","76643","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should update Project while applying valid manifest with existing Project name",""
