"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:47 GMT 2022","4738","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should update Project while applying valid manifest with existing Project name",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:43 GMT 2022","280","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating Project with  project name as blank",""
"failed","Thu Sep 15 06:19:15 GMT 2022","Thu Sep 15 06:19:16 GMT 2022","1394","","Istio Suite","","Istio Suite","","[AfterSuite]",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:47 GMT 2022","4893","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is applied with service account name as blank in Write users",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:47 GMT 2022","4910","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Write users",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:48 GMT 2022","5003","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as combination of special characters in Read users",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:47 GMT 2022","4797","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should Delete an existing project successfully",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:50 GMT 2022","7854","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should create Multiple Projects in controller using valid manifest",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:47 GMT 2022","4723","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Read users",""
"passed","Thu Sep 15 05:50:08 GMT 2022","Thu Sep 15 05:50:10 GMT 2022","2758","","Empty Suite","","Empty Suite","","[It] Hub Creation tests Hub Installtion Test Senarios Should fail if Hub is installed again in the same cluster",""
"failed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:57:54 GMT 2022","311215","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:51 GMT 2022","8626","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should fail when deleting a project that does not exist",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:54:03 GMT 2022","80890","","Hub Suite","","Hub Suite","","[BeforeSuite]",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:47 GMT 2022","4881","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Write users",""
"failed","Thu Sep 15 06:19:15 GMT 2022","Thu Sep 15 06:26:17 GMT 2022","422351","","Istio Suite","","Istio Suite","","[BeforeSuite]",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:45 GMT 2022","2560","","Hub Suite","","Hub Suite","","[AfterSuite]",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:51 GMT 2022","8969","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:43 GMT 2022","291","","Hub Suite","","Hub Suite","","[It] Project CR test Project Creation Should fail while creating service accounts as combination of special characters",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:55:30 GMT 2022","167200","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong clustername",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:57:57 GMT 2022","314934","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong endpoint",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:52:48 GMT 2022","5966","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"passed","Thu Sep 15 05:50:08 GMT 2022","Thu Sep 15 05:50:08 GMT 2022","0","","Empty Suite","","Empty Suite","","[AfterSuite]",""
"failed","Thu Sep 15 06:26:19 GMT 2022","Thu Sep 15 06:26:19 GMT 2022","551","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:57:52 GMT 2022","309879","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"passed","Thu Sep 15 05:52:43 GMT 2022","Thu Sep 15 05:57:58 GMT 2022","315888","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong ca.cert",""
