"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Check ping between iperf-server and iperf-client after worker-operator pod restart",""
"passed","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","23","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have vl3 router pods running",""
"skipped","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Slice validation Slice with MEDIUM QOS should reconcile medium qos slice",""
"passed","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","433","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should install networkpolicies in all application namespaces",""
"skipped","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-server pod Check ping between iperf-server and iperf-client after iperf-server pod restart",""
"passed","Fri Jul 29 08:08:35 GMT 2022","Fri Jul 29 08:08:39 GMT 2022","4748","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should fail when Project is Applied with service account name as blank in Read users",""
"passed","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:18 GMT 2022","2613","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should get attached to slice",""
"skipped","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid clusters in both applicationNamespace and allowedNamespace",""
"failed","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:21:16 GMT 2022","60914","","Worker Suite","","Worker Suite","","[It] Slice validation Slice with MEDIUM QOS should have vl3 router running",""
"skipped","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have gateway pod running",""
"passed","Fri Jul 29 08:08:35 GMT 2022","Fri Jul 29 08:10:44 GMT 2022","129924","","Hub Suite","","Hub Suite","","[It] Cluster negative tests Worker Cluster Registration with Wrong token",""
"passed","Fri Jul 29 08:08:35 GMT 2022","Fri Jul 29 08:09:09 GMT 2022","34949","","Hub Suite","","Hub Suite","","[It] Cluster CR tests Cluster CR validation Register worker cluster",""
"passed","Fri Jul 29 08:08:35 GMT 2022","Fri Jul 29 08:08:43 GMT 2022","8107","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should Update successfullyy when Project is Applied with valid service account name in Read users",""
"passed","Fri Jul 29 08:08:35 GMT 2022","Fri Jul 29 08:08:39 GMT 2022","4618","","Hub Suite","","Hub Suite","","[It] Project CR test Project Deletion Should Delete an existing project successfully",""
"skipped","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Check ping between iperf-server and iperf-client after mesh-dns pod restart",""
"passed","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","299","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should contain application namespaces",""
"skipped","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:16 GMT 2022","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Should restart worker-operator pod",""
"passed","Fri Jul 29 08:08:35 GMT 2022","Fri Jul 29 08:08:39 GMT 2022","4457","","Hub Suite","","Hub Suite","","[It] Project CR test Project Update Should update successfully when Project Applied while removing a service account name in Read users",""
"passed","Fri Jul 29 08:20:16 GMT 2022","Fri Jul 29 08:20:17 GMT 2022","1953","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should get attached to slice blue",""
